username,text,likes,timestamp,tweet_hashtags/0,sentiment,polarity,subjectivity,neg,neu,pos,punct,tokenized,nonstop,stemmed
@LindyYarrow,thank lgbtq pride ontario transrightsarehumanrights,0,2023-08-31 02:04:00+00:00,#LGBTQ,positive,0.0,0.0,0.0,0.38,0.62,thank lgbtq pride ontario transrightsarehumanrights,"['thank', 'lgbtq', 'pride', 'ontario', 'transrightsarehumanrights']","['thank', 'lgbtq', 'pride', 'ontario', 'transrightsarehumanrights']","['thank', 'lgbtq', 'pride', 'ontario', 'transrightsarehumanright']"
@rbtekk,heardle pride 91 heardle pride lgbtq heardledecades prideheardledecadesxyz,0,2023-08-31 02:05:00+00:00,#Heardle,positive,0.0,0.0,0.0,0.556,0.444,heardle pride 1 heardle pride lgbtq heardledecades prideheardledecadesxyz,"['heardle', 'pride', '1', 'heardle', 'pride', 'lgbtq', 'heardledecades', 'prideheardledecadesxyz']","['heardle', 'pride', '1', 'heardle', 'pride', 'lgbtq', 'heardledecades', 'prideheardledecadesxyz']","['heardl', 'pride', '1', 'heardl', 'pride', 'lgbtq', 'heardledecad', 'prideheardledecadesxyz']"
@PinkSheepNews,trans women arrested forced confess india pride wontbeerased stopthehate equalityact lovewins transisbeautiful translivesmatter defythename transjoy thepinknewscom20230829i,0,2023-08-31 02:19:00+00:00,#Pride,negative,-0.30000000000000004,0.2,0.284,0.605,0.112,trans women arrested forced confess india pride wontbeerased stopthehate equalityact lovewins transisbeautiful translivesmatter defythename transjoy thepinknewscom22382i,"['trans', 'women', 'arrested', 'forced', 'confess', 'india', 'pride', 'wontbeerased', 'stopthehate', 'equalityact', 'lovewins', 'transisbeautiful', 'translivesmatter', 'defythename', 'transjoy', 'thepinknewscom22382i']","['trans', 'women', 'arrested', 'forced', 'confess', 'india', 'pride', 'wontbeerased', 'stopthehate', 'equalityact', 'lovewins', 'transisbeautiful', 'translivesmatter', 'defythename', 'transjoy', 'thepinknewscom22382i']","['tran', 'women', 'arrest', 'forc', 'confess', 'india', 'pride', 'wontbeeras', 'stoptheh', 'equalityact', 'lovewin', 'transisbeauti', 'translivesmatt', 'defythenam', 'transjoy', 'thepinknewscom22382i']"
@ErnestKohl,youtube video linkrbgya5cen 1hit top50 newvideoalert newrelease pop edm hinrg dancemusic dance radio club mainstreamclub progressive anthem circuit nudisco eurodance italo musicaltheatre gay gaymusic gayanthem lgbtq pride pride2023 billboard billboarddance applemusic youtubemusic youtube spotify,2,2023-08-31 02:02:00+00:00,#1Hit,positive,0.4166666666666667,0.5833333333333334,0.0,0.932,0.068,youtube video linkrbgya5cen 1hit top5 newvideoalert newrelease pop edm hinrg dancemusic dance radio club mainstreamclub progressive anthem circuit nudisco eurodance italo musicaltheatre gay gaymusic gayanthem lgbtq pride pride223 billboard billboarddance applemusic youtubemusic youtube spotify,"['youtube', 'video', 'linkrbgya5cen', '1hit', 'top5', 'newvideoalert', 'newrelease', 'pop', 'edm', 'hinrg', 'dancemusic', 'dance', 'radio', 'club', 'mainstreamclub', 'progressive', 'anthem', 'circuit', 'nudisco', 'eurodance', 'italo', 'musicaltheatre', 'gay', 'gaymusic', 'gayanthem', 'lgbtq', 'pride', 'pride223', 'billboard', 'billboarddance', 'applemusic', 'youtubemusic', 'youtube', 'spotify']","['youtube', 'video', 'linkrbgya5cen', '1hit', 'top5', 'newvideoalert', 'newrelease', 'pop', 'edm', 'hinrg', 'dancemusic', 'dance', 'radio', 'club', 'mainstreamclub', 'progressive', 'anthem', 'circuit', 'nudisco', 'eurodance', 'italo', 'musicaltheatre', 'gay', 'gaymusic', 'gayanthem', 'lgbtq', 'pride', 'pride223', 'billboard', 'billboarddance', 'applemusic', 'youtubemusic', 'youtube', 'spotify']","['youtub', 'video', 'linkrbgya5cen', '1hit', 'top5', 'newvideoalert', 'newreleas', 'pop', 'edm', 'hinrg', 'dancemus', 'danc', 'radio', 'club', 'mainstreamclub', 'progress', 'anthem', 'circuit', 'nudisco', 'eurod', 'italo', 'musicaltheatr', 'gay', 'gaymus', 'gayanthem', 'lgbtq', 'pride', 'pride223', 'billboard', 'billboardd', 'applemus', 'youtubemus', 'youtub', 'spotifi']"
@roomsixlv,livestreaming tonight 8 pm pst 2 brains 1 bottle join sean josh scream abyss try figure life 1 drink time 2brains1bottle podcast pride relationships comedy 2b1b dubiousadvice weirdnews dadjokes,0,2023-08-31 02:00:00+00:00,#2Brains1Bottle,positive,0.0,0.0,0.088,0.682,0.231,livestreaming tonight 8 pm pst 2 brains 1 bottle join sean josh scream abyss try figure life 1 drink time 2brains1bottle podcast pride relationships comedy 2b1b dubiousadvice weirdnews dadjokes,"['livestreaming', 'tonight', '8', 'pm', 'pst', '2', 'brains', '1', 'bottle', 'join', 'sean', 'josh', 'scream', 'abyss', 'try', 'figure', 'life', '1', 'drink', 'time', '2brains1bottle', 'podcast', 'pride', 'relationships', 'comedy', '2b1b', 'dubiousadvice', 'weirdnews', 'dadjokes']","['livestreaming', 'tonight', '8', 'pm', 'pst', '2', 'brains', '1', 'bottle', 'join', 'sean', 'josh', 'scream', 'abyss', 'try', 'figure', 'life', '1', 'drink', 'time', '2brains1bottle', 'podcast', 'pride', 'relationships', 'comedy', '2b1b', 'dubiousadvice', 'weirdnews', 'dadjokes']","['livestream', 'tonight', '8', 'pm', 'pst', '2', 'brain', '1', 'bottl', 'join', 'sean', 'josh', 'scream', 'abyss', 'tri', 'figur', 'life', '1', 'drink', 'time', '2brains1bottl', 'podcast', 'pride', 'relationship', 'comedi', '2b1b', 'dubiousadvic', 'weirdnew', 'dadjok']"
@Shramannnn,one moment pride two india,0,2023-08-31 01:34:00+00:00,#pride,positive,0.0,0.0,0.0,0.625,0.375,one moment pride two india,"['one', 'moment', 'pride', 'two', 'india']","['one', 'moment', 'pride', 'two', 'india']","['one', 'moment', 'pride', 'two', 'india']"
@DrakiErik,last sticker post today holographic stickers printed paper printer hates didnt end whole lot butterfly pride prideflag stickers lgbtqia queer,0,2023-08-31 01:32:00+00:00,#butterfly,negative,0.1,0.23333333333333334,0.124,0.773,0.103,last sticker post today holographic stickers printed paper printer hates didnt end whole lot butterfly pride prideflag stickers lgbtqia queer,"['last', 'sticker', 'post', 'today', 'holographic', 'stickers', 'printed', 'paper', 'printer', 'hates', 'didnt', 'end', 'whole', 'lot', 'butterfly', 'pride', 'prideflag', 'stickers', 'lgbtqia', 'queer']","['last', 'sticker', 'post', 'today', 'holographic', 'stickers', 'printed', 'paper', 'printer', 'hates', 'didnt', 'end', 'whole', 'lot', 'butterfly', 'pride', 'prideflag', 'stickers', 'lgbtqia', 'queer']","['last', 'sticker', 'post', 'today', 'holograph', 'sticker', 'print', 'paper', 'printer', 'hate', 'didnt', 'end', 'whole', 'lot', 'butterfli', 'pride', 'prideflag', 'sticker', 'lgbtqia', 'queer']"
@ErnestKohl,youtuberbgyck02q 1hit top50 newrelease pop edm dancemusic dance radio club mainstreamclub hinrg progressive circuit anthem nudisco eurodance house remix lgbtq gay gayanthem pride mtrtweets broadwayworld idjpool billboard billboarddance applemusic youtubemusic youtube spotify,3,2023-08-31 01:25:00+00:00,#1Hit,positive,0.4166666666666667,0.5833333333333334,0.0,0.928,0.072,youtuberbgyck2q 1hit top5 newrelease pop edm dancemusic dance radio club mainstreamclub hinrg progressive circuit anthem nudisco eurodance house remix lgbtq gay gayanthem pride mtrtweets broadwayworld idjpool billboard billboarddance applemusic youtubemusic youtube spotify,"['youtuberbgyck2q', '1hit', 'top5', 'newrelease', 'pop', 'edm', 'dancemusic', 'dance', 'radio', 'club', 'mainstreamclub', 'hinrg', 'progressive', 'circuit', 'anthem', 'nudisco', 'eurodance', 'house', 'remix', 'lgbtq', 'gay', 'gayanthem', 'pride', 'mtrtweets', 'broadwayworld', 'idjpool', 'billboard', 'billboarddance', 'applemusic', 'youtubemusic', 'youtube', 'spotify']","['youtuberbgyck2q', '1hit', 'top5', 'newrelease', 'pop', 'edm', 'dancemusic', 'dance', 'radio', 'club', 'mainstreamclub', 'hinrg', 'progressive', 'circuit', 'anthem', 'nudisco', 'eurodance', 'house', 'remix', 'lgbtq', 'gay', 'gayanthem', 'pride', 'mtrtweets', 'broadwayworld', 'idjpool', 'billboard', 'billboarddance', 'applemusic', 'youtubemusic', 'youtube', 'spotify']","['youtuberbgyck2q', '1hit', 'top5', 'newreleas', 'pop', 'edm', 'dancemus', 'danc', 'radio', 'club', 'mainstreamclub', 'hinrg', 'progress', 'circuit', 'anthem', 'nudisco', 'eurod', 'hous', 'remix', 'lgbtq', 'gay', 'gayanthem', 'pride', 'mtrtweet', 'broadwayworld', 'idjpool', 'billboard', 'billboardd', 'applemus', 'youtubemus', 'youtub', 'spotifi']"
@DrakiErik,butterflies different flag colors help im running things say pride prideflag butterfly stickers merch lgbtqia queer,0,2023-08-31 01:25:00+00:00,#pride,positive,0.0,0.6,0.0,0.733,0.267,butterflies different flag colors help im running things say pride prideflag butterfly stickers merch lgbtqia queer,"['butterflies', 'different', 'flag', 'colors', 'help', 'im', 'running', 'things', 'say', 'pride', 'prideflag', 'butterfly', 'stickers', 'merch', 'lgbtqia', 'queer']","['butterflies', 'different', 'flag', 'colors', 'help', 'im', 'running', 'things', 'say', 'pride', 'prideflag', 'butterfly', 'stickers', 'merch', 'lgbtqia', 'queer']","['butterfli', 'differ', 'flag', 'color', 'help', 'im', 'run', 'thing', 'say', 'pride', 'prideflag', 'butterfli', 'sticker', 'merch', 'lgbtqia', 'queer']"
@yarnanian1,pride retailseafoodsuccess freewhitepaper source pinterestcompinproductsi,0,2023-08-31 01:21:00+00:00,#Pride,positive,0.0,0.0,0.0,0.625,0.375,pride retailseafoodsuccess freewhitepaper source pinterestcompinproductsi,"['pride', 'retailseafoodsuccess', 'freewhitepaper', 'source', 'pinterestcompinproductsi']","['pride', 'retailseafoodsuccess', 'freewhitepaper', 'source', 'pinterestcompinproductsi']","['pride', 'retailseafoodsuccess', 'freewhitepap', 'sourc', 'pinterestcompinproductsi']"
@Alexander_Shaq,tight race first place biggest stage world brazen pride line refused start primordial downfall keyhole victory invitation took family win bravewrite vsshorror 366ff vssdaily vss365,4,2023-08-31 01:18:00+00:00,#tight,positive,0.2904761904761905,0.33968253968253964,0.072,0.724,0.204,tight race first place biggest stage world brazen pride line refused start primordial downfall keyhole victory invitation took family win bravewrite vsshorror 366ff vssdaily vss365,"['tight', 'race', 'first', 'place', 'biggest', 'stage', 'world', 'brazen', 'pride', 'line', 'refused', 'start', 'primordial', 'downfall', 'keyhole', 'victory', 'invitation', 'took', 'family', 'win', 'bravewrite', 'vsshorror', '366ff', 'vssdaily', 'vss365']","['tight', 'race', 'first', 'place', 'biggest', 'stage', 'world', 'brazen', 'pride', 'line', 'refused', 'start', 'primordial', 'downfall', 'keyhole', 'victory', 'invitation', 'took', 'family', 'win', 'bravewrite', 'vsshorror', '366ff', 'vssdaily', 'vss365']","['tight', 'race', 'first', 'place', 'biggest', 'stage', 'world', 'brazen', 'pride', 'line', 'refus', 'start', 'primordi', 'downfal', 'keyhol', 'victori', 'invit', 'took', 'famili', 'win', 'bravewrit', 'vsshorror', '366ff', 'vssdaili', 'vss365']"
@DrakiErik,pride stickers ones butterfly form lot work especially since cutting stickers hand still love stickers butterfly pride prideflag queer lgbt,0,2023-08-31 01:17:00+00:00,#stickers,positive,-0.033333333333333326,0.8333333333333334,0.061,0.518,0.421,pride stickers ones butterfly form lot work especially since cutting stickers hand still love stickers butterfly pride prideflag queer lgbt,"['pride', 'stickers', 'ones', 'butterfly', 'form', 'lot', 'work', 'especially', 'since', 'cutting', 'stickers', 'hand', 'still', 'love', 'stickers', 'butterfly', 'pride', 'prideflag', 'queer', 'lgbt']","['pride', 'stickers', 'ones', 'butterfly', 'form', 'lot', 'work', 'especially', 'since', 'cutting', 'stickers', 'hand', 'still', 'love', 'stickers', 'butterfly', 'pride', 'prideflag', 'queer', 'lgbt']","['pride', 'sticker', 'one', 'butterfli', 'form', 'lot', 'work', 'especi', 'sinc', 'cut', 'sticker', 'hand', 'still', 'love', 'sticker', 'butterfli', 'pride', 'prideflag', 'queer', 'lgbt']"
@meffystopheles,asexual aromantic agender bitch youre nothing thats exactly baal likes flying radar preferred method travel stay tuned information interneternal originalcharacter neko gothic pride aesthetic anime,2,2023-08-31 01:12:00+00:00,#InternEternal,positive,0.25,0.25,0.123,0.71,0.168,asexual aromantic agender bitch youre nothing thats exactly baal likes flying radar preferred method travel stay tuned information interneternal originalcharacter neko gothic pride aesthetic anime,"['asexual', 'aromantic', 'agender', 'bitch', 'youre', 'nothing', 'thats', 'exactly', 'baal', 'likes', 'flying', 'radar', 'preferred', 'method', 'travel', 'stay', 'tuned', 'information', 'interneternal', 'originalcharacter', 'neko', 'gothic', 'pride', 'aesthetic', 'anime']","['asexual', 'aromantic', 'agender', 'bitch', 'youre', 'nothing', 'thats', 'exactly', 'baal', 'likes', 'flying', 'radar', 'preferred', 'method', 'travel', 'stay', 'tuned', 'information', 'interneternal', 'originalcharacter', 'neko', 'gothic', 'pride', 'aesthetic', 'anime']","['asexu', 'aromant', 'agend', 'bitch', 'your', 'noth', 'that', 'exactli', 'baal', 'like', 'fli', 'radar', 'prefer', 'method', 'travel', 'stay', 'tune', 'inform', 'internetern', 'originalcharact', 'neko', 'gothic', 'pride', 'aesthet', 'anim']"
@HaveBlue77,probably retired forced wear pride jersey wokenhl,1,2023-08-31 01:06:00+00:00,#pride,negative,-0.30000000000000004,0.2,0.288,0.481,0.231,probably retired forced wear pride jersey wokenhl,"['probably', 'retired', 'forced', 'wear', 'pride', 'jersey', 'wokenhl']","['probably', 'retired', 'forced', 'wear', 'pride', 'jersey', 'wokenhl']","['probabl', 'retir', 'forc', 'wear', 'pride', 'jersey', 'wokenhl']"
@kitts_art,trans pony twins myart digitalart mlpocs mlp mylittlepony mlpart mlpfim ponyart brony pride transgender transpride ftm mtf transmale transwoman transmasculine transfeminine prideocs prideart fyp artistontwitter ponyocs pegasus earthpony kittsart,6,2023-08-31 01:01:00+00:00,#myart,positive,0.0,0.0,0.0,0.921,0.079,trans pony twins myart digitalart mlpocs mlp mylittlepony mlpart mlpfim ponyart brony pride transgender transpride ftm mtf transmale transwoman transmasculine transfeminine prideocs prideart fyp artistontwitter ponyocs pegasus earthpony kittsart,"['trans', 'pony', 'twins', 'myart', 'digitalart', 'mlpocs', 'mlp', 'mylittlepony', 'mlpart', 'mlpfim', 'ponyart', 'brony', 'pride', 'transgender', 'transpride', 'ftm', 'mtf', 'transmale', 'transwoman', 'transmasculine', 'transfeminine', 'prideocs', 'prideart', 'fyp', 'artistontwitter', 'ponyocs', 'pegasus', 'earthpony', 'kittsart']","['trans', 'pony', 'twins', 'myart', 'digitalart', 'mlpocs', 'mlp', 'mylittlepony', 'mlpart', 'mlpfim', 'ponyart', 'brony', 'pride', 'transgender', 'transpride', 'ftm', 'mtf', 'transmale', 'transwoman', 'transmasculine', 'transfeminine', 'prideocs', 'prideart', 'fyp', 'artistontwitter', 'ponyocs', 'pegasus', 'earthpony', 'kittsart']","['tran', 'poni', 'twin', 'myart', 'digitalart', 'mlpoc', 'mlp', 'mylittleponi', 'mlpart', 'mlpfim', 'ponyart', 'broni', 'pride', 'transgend', 'transprid', 'ftm', 'mtf', 'transmal', 'transwoman', 'transmasculin', 'transfeminin', 'prideoc', 'prideart', 'fyp', 'artistontwitt', 'ponyoc', 'pegasu', 'earthponi', 'kittsart']"
@DrakiErik,unicorn pride flag stickers im sure progress one really reads guess least colorful stickers unicorn fantasy pride prideflag,0,2023-08-31 00:52:00+00:00,#stickers,positive,0.175,0.4722222222222222,0.0,0.586,0.414,unicorn pride flag stickers im sure progress one really reads guess least colorful stickers unicorn fantasy pride prideflag,"['unicorn', 'pride', 'flag', 'stickers', 'im', 'sure', 'progress', 'one', 'really', 'reads', 'guess', 'least', 'colorful', 'stickers', 'unicorn', 'fantasy', 'pride', 'prideflag']","['unicorn', 'pride', 'flag', 'stickers', 'im', 'sure', 'progress', 'one', 'really', 'reads', 'guess', 'least', 'colorful', 'stickers', 'unicorn', 'fantasy', 'pride', 'prideflag']","['unicorn', 'pride', 'flag', 'sticker', 'im', 'sure', 'progress', 'one', 'realli', 'read', 'guess', 'least', 'color', 'sticker', 'unicorn', 'fantasi', 'pride', 'prideflag']"
@Alexander_Shaq,lips tight anger trying understand went wrong relationship started great stage conflict grew bigger never accepting let go pride let things go learn grow move vss365 rise365 haiku poetry vssdaily,3,2023-08-31 00:49:00+00:00,#tight,negative,-0.1157142857142857,0.5271428571428571,0.27,0.574,0.156,lips tight anger trying understand went wrong relationship started great stage conflict grew bigger never accepting let go pride let things go learn grow move vss365 rise365 haiku poetry vssdaily,"['lips', 'tight', 'anger', 'trying', 'understand', 'went', 'wrong', 'relationship', 'started', 'great', 'stage', 'conflict', 'grew', 'bigger', 'never', 'accepting', 'let', 'go', 'pride', 'let', 'things', 'go', 'learn', 'grow', 'move', 'vss365', 'rise365', 'haiku', 'poetry', 'vssdaily']","['lips', 'tight', 'anger', 'trying', 'understand', 'went', 'wrong', 'relationship', 'started', 'great', 'stage', 'conflict', 'grew', 'bigger', 'never', 'accepting', 'let', 'go', 'pride', 'let', 'things', 'go', 'learn', 'grow', 'move', 'vss365', 'rise365', 'haiku', 'poetry', 'vssdaily']","['lip', 'tight', 'anger', 'tri', 'understand', 'went', 'wrong', 'relationship', 'start', 'great', 'stage', 'conflict', 'grew', 'bigger', 'never', 'accept', 'let', 'go', 'pride', 'let', 'thing', 'go', 'learn', 'grow', 'move', 'vss365', 'rise365', 'haiku', 'poetri', 'vssdaili']"
@gwennwrenn,blindknitting pride took 20 tries get one good hat one said easy orlando pride go go go sept 21 la,1,2023-08-31 00:44:00+00:00,#blindknitting,positive,0.3444444444444444,0.6111111111111112,0.0,0.602,0.398,blindknitting pride took 2 tries get one good hat one said easy orlando pride go go go sept 21 la,"['blindknitting', 'pride', 'took', '2', 'tries', 'get', 'one', 'good', 'hat', 'one', 'said', 'easy', 'orlando', 'pride', 'go', 'go', 'go', 'sept', '21', 'la']","['blindknitting', 'pride', 'took', '2', 'tries', 'get', 'one', 'good', 'hat', 'one', 'said', 'easy', 'orlando', 'pride', 'go', 'go', 'go', 'sept', '21', 'la']","['blindknit', 'pride', 'took', '2', 'tri', 'get', 'one', 'good', 'hat', 'one', 'said', 'easi', 'orlando', 'pride', 'go', 'go', 'go', 'sept', '21', 'la']"
@DrakiErik,pride flag stickers shape unicorn think one two designs could tweaked tbh severe time constraint making theyre kofi sh0p unicorn fantasy pride prideflag stickers,0,2023-08-31 00:42:00+00:00,#unicorn,positive,0.0,0.0,0.092,0.739,0.169,pride flag stickers shape unicorn think one two designs could tweaked tbh severe time constraint making theyre kofi shp unicorn fantasy pride prideflag stickers,"['pride', 'flag', 'stickers', 'shape', 'unicorn', 'think', 'one', 'two', 'designs', 'could', 'tweaked', 'tbh', 'severe', 'time', 'constraint', 'making', 'theyre', 'kofi', 'shp', 'unicorn', 'fantasy', 'pride', 'prideflag', 'stickers']","['pride', 'flag', 'stickers', 'shape', 'unicorn', 'think', 'one', 'two', 'designs', 'could', 'tweaked', 'tbh', 'severe', 'time', 'constraint', 'making', 'theyre', 'kofi', 'shp', 'unicorn', 'fantasy', 'pride', 'prideflag', 'stickers']","['pride', 'flag', 'sticker', 'shape', 'unicorn', 'think', 'one', 'two', 'design', 'could', 'tweak', 'tbh', 'sever', 'time', 'constraint', 'make', 'theyr', 'kofi', 'shp', 'unicorn', 'fantasi', 'pride', 'prideflag', 'sticker']"
@angelandspot,rainbow stripes gay pride design smartphone case pride gay pride lgbtq rainbow zazzlecomrainbowstripesg,0,2023-08-31 00:30:00+00:00,#pride,positive,0.4166666666666667,0.5833333333333334,0.0,0.581,0.419,rainbow stripes gay pride design smartphone case pride gay pride lgbtq rainbow zazzlecomrainbowstripesg,"['rainbow', 'stripes', 'gay', 'pride', 'design', 'smartphone', 'case', 'pride', 'gay', 'pride', 'lgbtq', 'rainbow', 'zazzlecomrainbowstripesg']","['rainbow', 'stripes', 'gay', 'pride', 'design', 'smartphone', 'case', 'pride', 'gay', 'pride', 'lgbtq', 'rainbow', 'zazzlecomrainbowstripesg']","['rainbow', 'stripe', 'gay', 'pride', 'design', 'smartphon', 'case', 'pride', 'gay', 'pride', 'lgbtq', 'rainbow', 'zazzlecomrainbowstripesg']"
@HaveBlue77,rainbow skittles show much pride requirement wokenhl,0,2023-08-31 00:25:00+00:00,#pride,positive,0.2,0.2,0.0,0.714,0.286,rainbow skittles show much pride requirement wokenhl,"['rainbow', 'skittles', 'show', 'much', 'pride', 'requirement', 'wokenhl']","['rainbow', 'skittles', 'show', 'much', 'pride', 'requirement', 'wokenhl']","['rainbow', 'skittl', 'show', 'much', 'pride', 'requir', 'wokenhl']"
@JoeTseGy,neverever tdf heros pride,2,2023-08-31 00:12:00+00:00,#NeverEver,positive,0.0,0.0,0.0,0.299,0.701,neverever tdf heros pride,"['neverever', 'tdf', 'heros', 'pride']","['neverever', 'tdf', 'heros', 'pride']","['neverev', 'tdf', 'hero', 'pride']"
@everythinglov18,hadnt much almoral school spirit coach taylor arrived tremendous pride community taylors football program almoral activities sports band drama everything selling point district vssdaily,2,2023-08-31 00:08:00+00:00,#pride,positive,0.26666666666666666,0.6,0.0,0.843,0.157,hadnt much almoral school spirit coach taylor arrived tremendous pride community taylors football program almoral activities sports band drama everything selling point district vssdaily,"['hadnt', 'much', 'almoral', 'school', 'spirit', 'coach', 'taylor', 'arrived', 'tremendous', 'pride', 'community', 'taylors', 'football', 'program', 'almoral', 'activities', 'sports', 'band', 'drama', 'everything', 'selling', 'point', 'district', 'vssdaily']","['hadnt', 'much', 'almoral', 'school', 'spirit', 'coach', 'taylor', 'arrived', 'tremendous', 'pride', 'community', 'taylors', 'football', 'program', 'almoral', 'activities', 'sports', 'band', 'drama', 'everything', 'selling', 'point', 'district', 'vssdaily']","['hadnt', 'much', 'almor', 'school', 'spirit', 'coach', 'taylor', 'arriv', 'tremend', 'pride', 'commun', 'taylor', 'footbal', 'program', 'almor', 'activ', 'sport', 'band', 'drama', 'everyth', 'sell', 'point', 'district', 'vssdaili']"
@DrakiErik,series theythem pronoun pins kind random colors since didnt know people would want pronouns pronounpins pride alligator opossum dragon,1,2023-08-31 00:06:00+00:00,#pronouns,positive,0.04999999999999999,0.7,0.0,0.693,0.307,series theythem pronoun pins kind random colors since didnt know people would want pronouns pronounpins pride alligator opossum dragon,"['series', 'theythem', 'pronoun', 'pins', 'kind', 'random', 'colors', 'since', 'didnt', 'know', 'people', 'would', 'want', 'pronouns', 'pronounpins', 'pride', 'alligator', 'opossum', 'dragon']","['series', 'theythem', 'pronoun', 'pins', 'kind', 'random', 'colors', 'since', 'didnt', 'know', 'people', 'would', 'want', 'pronouns', 'pronounpins', 'pride', 'alligator', 'opossum', 'dragon']","['seri', 'theythem', 'pronoun', 'pin', 'kind', 'random', 'color', 'sinc', 'didnt', 'know', 'peopl', 'would', 'want', 'pronoun', 'pronounpin', 'pride', 'allig', 'opossum', 'dragon']"
@vssdaily,prompts week selected pritikashah vssdaily prompt august 31 2023 pride,14,2023-08-31 00:00:00+00:00,#vssdaily,positive,0.0,0.0,0.0,0.789,0.211,prompts week selected pritikashah vssdaily prompt august 31 223 pride,"['prompts', 'week', 'selected', 'pritikashah', 'vssdaily', 'prompt', 'august', '31', '223', 'pride']","['prompts', 'week', 'selected', 'pritikashah', 'vssdaily', 'prompt', 'august', '31', '223', 'pride']","['prompt', 'week', 'select', 'pritikashah', 'vssdaili', 'prompt', 'august', '31', '223', 'pride']"
@ONELONEDOLPHIN,brokenthinking socially unacceptable behavior gotojail pride,0,2023-08-30 23:57:00+00:00,#brokenthinking,negative,0.03333333333333333,0.06666666666666667,0.319,0.426,0.255,brokenthinking socially unacceptable behavior gotojail pride,"['brokenthinking', 'socially', 'unacceptable', 'behavior', 'gotojail', 'pride']","['brokenthinking', 'socially', 'unacceptable', 'behavior', 'gotojail', 'pride']","['brokenthink', 'social', 'unaccept', 'behavior', 'gotojail', 'pride']"
@HonestlyRadio,humble mighty power god right time lift honor 1 peter 56 nlt free resources linktreehonestlyradio behumble humble humility bible bibleverse pride proud god jesus christ faith serve embrace wednesday,0,2023-08-30 23:55:00+00:00,#BeHumble,positive,0.24761904761904763,0.6726190476190478,0.0,0.484,0.516,humble mighty power god right time lift honor 1 peter 56 nlt free resources linktreehonestlyradio behumble humble humility bible bibleverse pride proud god jesus christ faith serve embrace wednesday,"['humble', 'mighty', 'power', 'god', 'right', 'time', 'lift', 'honor', '1', 'peter', '56', 'nlt', 'free', 'resources', 'linktreehonestlyradio', 'behumble', 'humble', 'humility', 'bible', 'bibleverse', 'pride', 'proud', 'god', 'jesus', 'christ', 'faith', 'serve', 'embrace', 'wednesday']","['humble', 'mighty', 'power', 'god', 'right', 'time', 'lift', 'honor', '1', 'peter', '56', 'nlt', 'free', 'resources', 'linktreehonestlyradio', 'behumble', 'humble', 'humility', 'bible', 'bibleverse', 'pride', 'proud', 'god', 'jesus', 'christ', 'faith', 'serve', 'embrace', 'wednesday']","['humbl', 'mighti', 'power', 'god', 'right', 'time', 'lift', 'honor', '1', 'peter', '56', 'nlt', 'free', 'resourc', 'linktreehonestlyradio', 'behumbl', 'humbl', 'humil', 'bibl', 'biblevers', 'pride', 'proud', 'god', 'jesu', 'christ', 'faith', 'serv', 'embrac', 'wednesday']"
@ONELONEDOLPHIN,shitton head counseling fix seriously broken thinking pride,0,2023-08-30 23:55:00+00:00,#PRIDE,negative,-0.4,0.4,0.393,0.41,0.197,shitton head counseling fix seriously broken thinking pride,"['shitton', 'head', 'counseling', 'fix', 'seriously', 'broken', 'thinking', 'pride']","['shitton', 'head', 'counseling', 'fix', 'seriously', 'broken', 'thinking', 'pride']","['shitton', 'head', 'counsel', 'fix', 'serious', 'broken', 'think', 'pride']"
@mhbernardo14,first oped published taipeitimes lgbt credentials diplomacy taipeitimescomnewseditori lgbt lgbtqia gayrights taiwan pride diplomacy,0,2023-08-30 23:54:00+00:00,#oped,positive,0.25,0.3333333333333333,0.0,0.844,0.156,first oped published taipeitimes lgbt credentials diplomacy taipeitimescomnewseditori lgbt lgbtqia gayrights taiwan pride diplomacy,"['first', 'oped', 'published', 'taipeitimes', 'lgbt', 'credentials', 'diplomacy', 'taipeitimescomnewseditori', 'lgbt', 'lgbtqia', 'gayrights', 'taiwan', 'pride', 'diplomacy']","['first', 'oped', 'published', 'taipeitimes', 'lgbt', 'credentials', 'diplomacy', 'taipeitimescomnewseditori', 'lgbt', 'lgbtqia', 'gayrights', 'taiwan', 'pride', 'diplomacy']","['first', 'ope', 'publish', 'taipeitim', 'lgbt', 'credenti', 'diplomaci', 'taipeitimescomnewseditori', 'lgbt', 'lgbtqia', 'gayright', 'taiwan', 'pride', 'diplomaci']"
@DrakiErik,series sheher pronoun pins experimenting fancier colors ones like turned pronounpins pins pronouns pride,1,2023-08-30 23:52:00+00:00,#pronounpins,positive,0.0,0.0,0.0,0.71,0.29,series sheher pronoun pins experimenting fancier colors ones like turned pronounpins pins pronouns pride,"['series', 'sheher', 'pronoun', 'pins', 'experimenting', 'fancier', 'colors', 'ones', 'like', 'turned', 'pronounpins', 'pins', 'pronouns', 'pride']","['series', 'sheher', 'pronoun', 'pins', 'experimenting', 'fancier', 'colors', 'ones', 'like', 'turned', 'pronounpins', 'pins', 'pronouns', 'pride']","['seri', 'sheher', 'pronoun', 'pin', 'experi', 'fancier', 'color', 'one', 'like', 'turn', 'pronounpin', 'pin', 'pronoun', 'pride']"
