username,text,likes,timestamp,tweet_hashtags/0,sentiment
@moray_justice,ready 2nd moray pride saturdays pride moray celebration lgbtqia family happening forres 1pm wish everyone safe funfilled pride loveislove,9,2023-08-30 19:20:00+00:00,#Forres,positive
@MscChris,heardle pride 91 heardle pride lgbtq heardledecades prideheardledecadesxyz,1,2023-08-30 19:19:00+00:00,#Heardle,neutral
@roomsixlv,new weekly format goes live tonight 8 pm pst 2 brains 1 bottle figuring life 1 drink time join sean josh scream abyss try figure life 1 drink time 2brains1bottle podcast pride relationships comedy,2,2023-08-30 19:07:00+00:00,#2Brains1Bottle,positive
@roomsixlv,livestreaming tonight 8 pm pst 2 brains 1 bottle join sean josh scream abyss try figure life 1 drink time 2brains1bottle podcast pride relationships comedy 2b1b dubiousadvice weirdnews dadjokes,1,2023-08-30 19:00:00+00:00,#2Brains1Bottle,neutral
@craftpicom,show pride beard face rainbow pride svg png jpg psd dxf files lgbt lgbtqcommunity pride beardfacerainbow rainbowpride craftpicombeardfacerainb,0,2023-08-30 19:00:00+00:00,#lgbt,neutral
@TrueEager,bit since pride weekend nations capital mr grizzly guests got together pubcast episode politics casual pub chat vidpuffyanuslivengg8hltfce,3,2023-08-30 18:51:00+00:00,#Pride,negative
@casta_wolf,happy pride month forgot post pride pridemonth pride2023 pride pridemonth2023 lgbt art artist illustration sketch commission commissionsopen oc originalcharacter artwork anime animeart manga mangaart lesbian lesbianlove lesbianpride,2,2023-08-30 18:50:00+00:00,#pride,positive
@Rom_TAlan,anyone talking psychopath moron wednesdaywisdom pride resistance kindnessmatters motivation,1,2023-08-30 18:50:00+00:00,#WednesdayWisdom,negative
@Rom_TAlan,melania complicit everything wednesdaywisdom pride resistance kindnessmatters motivation,2,2023-08-30 18:47:00+00:00,#WednesdayWisdom,neutral
@Rom_TAlan,nope bullies cowards wednesdaywisdom pride resistance kindnessmatters motivation,2,2023-08-30 18:46:00+00:00,#WednesdayWisdom,neutral
@Rom_TAlan,nearly brought zach johnson tears ryder cup press conference golfcomnewsnearlybrought wednesdaywisdom pride resistance kindnessmatters motivation,0,2023-08-30 18:44:00+00:00,#WednesdayWisdom,positive
@greenurlifenow,rainbow sidewalks vandalized richmondbc saynotohate pride vancouvercitynewsca20230,1,2023-08-30 18:43:00+00:00,#RichmondBC,neutral
@rey_sea,im really sorry kids sexually abused ways live trauma psychological issues identity confusion scape part authentic genders one multiple confused variations existing today pride lgbtq,0,2023-08-30 18:39:00+00:00,#pride,positive
@Bosnia_the_v2,heardle pride 91 heardle pride lgbtq heardledecades prideheardledecadesxyz,1,2023-08-30 18:32:00+00:00,#Heardle,neutral
@TabooTopix,new episode innerchild healing let pride go sexdrugsandjesuscom innerchildhealing healing subconscious subconsciousmind mind young youth youngpeople littleones neverlosetouch family friends relationships pride behumble humble,2,2023-08-30 18:24:00+00:00,#INNERCHILD,positive
@MilnathortPS,smart p7 new mps pe kit schoolwearmadeeasycom pride uniform active,5,2023-08-30 18:24:00+00:00,#pride,positive
@KONIJN_23,thousands attended torontos gay pride june bbccomnewsworlduscanada lgbt lgbtq lgbtqia lgbtq lgbtqi pridemonth pride canada traveling,2,2023-08-30 18:28:00+00:00,#LGBT,positive
@Kolbarnews_En,iran balochistan three baloch citizens including two fuel transporters killed car accident rudbar according kolbernews early morning tuesday 29th september 2023 due collision two vehicles pride peugeot 405 fuel transporter rudbarzehkoloot road axis near chah hasan village three individuals including two sukhtbar lost lives identities two baloch sukhtbars mahmoudheydarizehi 35yearold married man three children hamidheydarizehi 37yearold married man one child residents islamabad village located jazmourian district rudbar county kerman province identity baloch citizen pride driver mohammad last name unknown son saifollah resident chah aali village kolgan district rudbar county confirmed kolbarnews jinaamini mahsaamini protest,3,2023-08-30 18:26:00+00:00,#Iran,positive
@skipgirl71,heardle pride 91 heardle pride lgbtq heardledecades prideheardledecadesxyz,1,2023-08-30 18:21:00+00:00,#Heardle,neutral
@MarkWalley7293,manchester pride 2023 volunteers manchesterpride2023 pride,1,2023-08-30 18:19:00+00:00,#manchesterpride2023,neutral
@jonathadam,bmo one job keep money safe dont care think gay people stop shoving pride throat,0,2023-08-30 18:14:00+00:00,#pride,positive
@jonathadam,would love able go bank without pride shoved face need bank tell think,0,2023-08-30 18:11:00+00:00,#pride,positive
@Rom_TAlan,forgive dont forget move way way important person harmed wednesdaywisdom pride resistance kindnessmatters motivation,0,2023-08-30 18:08:00+00:00,#WednesdayWisdom,positive
@GradientLrn,lamona lemarr instructional coach rsmsspartans houston texas said taking pride authentic self impacts around helps create culture inclusivity read lamona blog owlyb5ei50pfapy,1,2023-08-30 18:02:00+00:00,#pride,positive
@SummitSpark,lamona lemarr instructional coach rsmsspartans houston texas said taking pride authentic self impacts around helps create culture inclusivity read lamona blog owlyb5ei50pfapy,1,2023-08-30 18:01:00+00:00,#pride,positive
@astropocketme,know youre lesbian pisces friends say dont need therapist need bottle wine lgbtqia tomboy gaygirl pride lesgirl lesbiancouple lesbianwoman queer astropocketmeblogpiscesl,1,2023-08-30 17:57:00+00:00,#Lesbian,neutral
@astropocketme,know youre lesbian aquarius relationship status facebook says complicated fabulous way possible lgbt tomboy gaygirl pride lesgirl lesbiancommunity astropocketmeblogaquarius,3,2023-08-30 17:49:00+00:00,#Lesbian,positive
@CommunityChris9,mormons talk light christ dont realize power words witnessingtomormons oasisbooks mormon loganutah mormonism christianity evangelism gospel bradscheelke lds religion pride ccmmedia ccmbooks apologetics vidpuffyanusshortssllspguhr,0,2023-08-30 17:48:00+00:00,#witnessingtomormons,positive
@BeldamBoutique,excited share latest addition etsy shop steddyhands ofmd a4 print unframed etsyme487te7b fanart ourflagmeansdeath steedbonnet blackbeard gay lgbtqia lgbt pride piratesofthecaribbean,0,2023-08-30 17:46:00+00:00,#etsy,positive
@BeldamBoutique,excited share latest addition etsy shop limited edition passive agressive acrylic keychain ofmd etsyme3efh6yo fanart ourflagmeansdeath steedbonnet blackbeard gay lgbtqia lgbt pride piratesofthecaribbean,0,2023-08-30 17:46:00+00:00,#etsy,positive
@BeldamBoutique,excited share latest addition etsy shop limited edition bobba pirates holographic acrylic keychain ofmd steddyhands etsyme3ekef7a fanart ourflagmeansdeath steedbonnet blackbeard gay lgbtqia lgbt pride piratesofthecaribbean,0,2023-08-30 17:45:00+00:00,#etsy,positive
@astropocketme,know youre lesbian capricorn friends ask fiveyear plan respond powerpoint presentation laser pointer lgbtq tomboy gaygirl pride lesgirl lesbiancommunity astropocketmeblogcapricor,1,2023-08-30 17:44:00+00:00,#Lesbian,neutral
@astropocketme,know youre lesbian sagittarius turn quiet dinner party fullblown dance party complete smoke machine unicornshaped piata lgbt tomboy gaygirl pride lesgirl lesbiancommunity astropocketmeblogsagittar,2,2023-08-30 17:43:00+00:00,#Lesbian,positive
@yatne5,pride seafood nationalfisherman source laneradecoratingblogspotco,0,2023-08-30 17:42:00+00:00,#Pride,neutral
@astropocketme,know youre lesbian libra find compatible partner cat best friends dog love knows species lgbt tomboy gaygirl pride lesgirl lesbiancommunity astropocketmebloglibrale,1,2023-08-30 17:37:00+00:00,#Lesbian,positive
@astropocketme,know youre lesbian virgo spend hours researching perfect restaurant date end ordering pizza couldnt decide lgbt tomboy gaygirl pride lesgirl lesbiancommunity astropocketmeblogvirgole,1,2023-08-30 17:35:00+00:00,#Lesbian,positive
@astropocketme,know youre lesbian leo take many selfies phone sends notification saying please give break need breathe lgbt tomboy gaygirl pride lesgirl lesbiancommunity astropocketmeblogleolesb,1,2023-08-30 17:33:00+00:00,#Lesbian,positive
@GBenidorm,born way benidorm pride festival parade teaser benidormpride pride lgbtqia,2,2023-08-30 17:33:00+00:00,#benidormpride,negative
@allsortsyouth,thank friends allsorts youre position support allsorts services become friend allsorts l8ritc76y reg charity number 1123014 lgbt pride lgbtpride community support love friends,2,2023-08-30 17:30:00+00:00,#LGBT,positive
@RhondaNeal100,wfaib day 3 summer institute staff engaging goalsetting students datanotebooks wigs using graphs advocacy pride rm515151 rcsdnys rhondaneal100,1,2023-08-30 17:23:00+00:00,#advocacy,positive
@Rom_TAlan,start trump tower convert low income housing migrants homeless wednesdaywisdom pride resistance kindnessmatters motivation,0,2023-08-30 17:21:00+00:00,#WednesdayWisdom,neutral
@kat_carl,cant believe ya im coveroutafricamagazine pride katgilardi gay,24,2023-08-30 17:17:00+00:00,#outafricamagazine,positive
@astropocketme,know youre lesbian cancer partner says need alone time respond bought matching onesies us wear bingewatch netflix lgbt tomboy gaygirl pride lesgirl lesbiancommunity astropocketmeblogcancerl,1,2023-08-30 17:03:00+00:00,#Lesbian,neutral
@astropocketme,know youre lesbian gemini idea romantic date involves bookstore heated discussion meaning life lgbt tomboy gaygirl pride lesgirl lesbiancommunity astropocketmebloggeminil,1,2023-08-30 17:02:00+00:00,#Lesbian,neutral
@astropocketme,know youre lesbian taurus partner says lets netflix chill respond netflix set bed fire lgbt tomboy gaygirl pride lesgirl lesbiancommunity astropocketmeblogtaurusl,1,2023-08-30 17:00:00+00:00,#Lesbian,neutral
@realtamipotter,new style pride chakram tried im love xena xenawarriorprincess xenites xwp reallucylawless,32,2023-08-30 17:00:00+00:00,#Pride,positive
@LocallyNews247,gmp thanks attendees making pride fantastic event greater manchester police gmp thanked people making manchesters pride festival huge success locallynewsgmpthanksatte festival event pride festival bank birds park crimestoppersuk gmpolice crime,0,2023-08-30 17:00:00+00:00,#festival,positive
@astropocketme,know youre lesbian aries buy pet turtle name speedy slowest thing life lgbt tomboy gaygirl pride lesgirl aries astropocketmeblogariesle,2,2023-08-30 16:47:00+00:00,#lgbt,neutral
@Rom_TAlan,great actor great piece wednesdaywisdom pride resistance kindnessmatters motivation,0,2023-08-30 16:47:00+00:00,#WednesdayWisdom,positive
@Concreteisland2,thats question cross dressing heterosexual man got pride supposedly lgb tq straight cross dressing heterosexuals,18,2023-08-30 16:45:00+00:00,#Pride,positive
@Sharon_531,celebrate pride june invite homophobe september thanks stevenacohen2,2,2023-08-30 16:43:00+00:00,#Pride,negative
@Coach_Mosier,thank rossvolkmer show always good time pride,7,2023-08-30 16:41:00+00:00,#PRIDE,positive
@cupw,last weekend cupw national office along central regional office ottawa local walked capital pride parade pride ottawa,8,2023-08-30 16:40:00+00:00,#pride,negative
@MayorJD,pride events full joy hope acceptance pride northtyneside exception thank supportgrowne inviting open much community event generations great range local support campaigning organisations diversity makes us stronger,81,2023-08-30 16:40:00+00:00,#Pride,positive
@divamehra,crowning moments unveiling eyes lens magazineunveiled scintillations shutter showdownthe enthralling inter school photography competition pixeleens scintillations2023 eyestolens magazine pixeleens pride dedicationpaysoff itlpublicschool photography,2,2023-08-30 16:39:00+00:00,#scintillations2023,neutral
@RiversideLGBTQ,thank silver event sponsors supporting riverside inlandempire pride festival find event riversidelgbtfestivalref,1,2023-08-30 16:37:00+00:00,#Riverside,positive
@RealJuly7th1989,everyone follow fazstaff44 pride transrightsarehumanrights transrights irishrugby blacklivesmatter fnafruin fnafmovie fnafsecuritybreach footballnews24 mariorabbids supermariobroswonder movies food broski smile smileagain,1,2023-08-30 16:33:00+00:00,#PRIDE,positive
@NavigatingStoic,ask todays duties courage confidence confidence pride courage stoicism wednesdaymotivation carpediem mindfulness lifeadvice selfhelp advice selfreflection growth growthmindset,0,2023-08-30 16:28:00+00:00,#Confidence,neutral
@MoJoTumblersUK,come celebratepride summer show true colors proud stay hydrated make statement stand lgbtq rights pride loveislove lgbtqrights standwithpride,0,2023-08-30 16:25:00+00:00,#CelebratePRIDE,positive
@GoRainbowQuest,love love true bravest thing pride beyourself,46,2023-08-30 16:23:00+00:00,#Pride,positive
@Rom_TAlan,giuliani liable defaming georgia election workers judge says nytimescom20230830uspo wednesdaywisdom pride resistance kindnessmatters motivation,0,2023-08-30 16:07:00+00:00,#WednesdayWisdom,negative
@TobyMB,pride blm flags,0,2023-08-30 16:16:00+00:00,#pride,neutral
@micropolystream,tomorrow see stream dead daylight survivor killer twitch deadbydaylight fun smallstreamer ps4 ps4live gaming dbd horror survivor stream twitchaffiliate twitchtv playstation queer lgbtq music piano influencer pride sweden,7,2023-08-30 16:21:00+00:00,#Twitch,positive
@a_baguette_a,want end month 10 sales thats really cool number isnt want one say hi ill give code 20 please share make perfect gifts lgbt pride rainbow,6,2023-08-30 16:03:00+00:00,#LGBT,positive
@LionsKingdom_,two best friends lionskingdom lion lions pride bestfriends cute love thelionskingdom ostrich steak burgers,0,2023-08-30 16:02:00+00:00,#lionskingdom,positive
@UCalgaryEduc,tonyacallaghans work yycnewcomers aims improve intersectional experiences lgbtq2s newcomers canada potential save lives learn owlyopev50pfgne pride lgbtq2s newcomers,9,2023-08-30 16:01:00+00:00,#Pride,positive
@IPolemikos,equality isnt ideology absolute basic see homophobia scared hateful ignorant people like wouldnt necessary footballers stand equality love rapinoe loveislove pride worldcup lionesses bbcfootball,0,2023-08-30 15:45:00+00:00,#Rapinoe,positive
@PeteMoring,welcometo thechurchofthepoisonedminds chief metpolicepolice pretending stuff woke ideology dystopaclypse via mahyartousi mahyartousi pride vidpuffyanusp3ftdtg6cscsiog1s,0,2023-08-30 15:38:00+00:00,#TheChurchOfThePoisonedMinds,neutral
@stolkienyaoi,bisexual trans bandit cry bluey banditheeler blueytwt blueyart pride,7,2023-08-30 15:41:00+00:00,#bluey,neutral
@paulinepark,prosecutor tennessees blountcounty threatening local pride event planned weekend asserting intends enforce states new antidrag law despite federal court ruling elsewhere law unconstitutional lawdorkcomptennesseepros,0,2023-08-30 15:35:00+00:00,#Tennessee,positive
@dNoDice,matter players identify want see version games thats inclusion diversity part vision beginning diversity inclusion lgbtq pride gamedev indiegame gameart bt6,8,2023-08-30 15:30:00+00:00,#diversity,neutral
@ChromalloyLLC,culture week chromalloy five days chromalloy locations taking time engage teambuilding events activities celebrate shared culture put values action integrity quality innovation customerfocus pridepassion values,2,2023-08-30 15:19:00+00:00,#Culture,positive
@LeicQuetzal,supporting pride join us showcasing support pridecommunity leicesters pride festival 2023 apply volunteer docsgooglecomformsde1f volunteer leicestervolunteers pridefestival2023 quetzal freecounsellingservices volunteerforpride supportlgbtq,1,2023-08-30 15:02:00+00:00,#pride,positive
@PowerDynamosFC,90 10 full time prison leopards fc 0 0 power dynamos fc team news fixtures information visit powerdynamosfccom power pride prestigeunstoppable2023,6,2023-08-30 15:00:00+00:00,#Power,positive
@PowerDynamosFC,90 7 prison leopards fc 0 0 power dynamos fc corner kick power dynamos team news fixtures information visit powerdynamosfccom power pride prestigeunstoppable2023,1,2023-08-30 14:55:00+00:00,#Power,positive
@yoitsjohn97,chulas much fun yesterday chula cholo gayhtx htx latino vivalaraza proud pride latinpride,12,2023-08-30 14:55:00+00:00,#chula,positive
@PowerDynamosFC,90 6 prison leopards fc 0 0 power dynamos fc tiza shoots bar team news fixtures information visit powerdynamosfccom power pride prestigeunstoppable2023,0,2023-08-30 14:53:00+00:00,#Power,positive
@PowerDynamosFC,90 5 prison leopards fc 0 0 power dynamos fc free kick taken cleared away mulombwa owen tembo team news fixtures information visit powerdynamosfccom power pride prestigeunstoppable2023,1,2023-08-30 14:52:00+00:00,#Power,positive
@PowerDynamosFC,90 3 prison leopards fc 0 0 power dynamos fc musangala wins foul dangerous position salulani tale team news fixtures information visit powerdynamosfccom power pride prestigeunstoppable2023,0,2023-08-30 14:51:00+00:00,#Power,positive
@TrumpDownfall,case youre wondering carymango generally unwelcome pride lgbtqia drag story time events would could reasons associating people attempting film peoples facesid events,13,2023-08-30 14:50:00+00:00,#CarymaNgo,negative
@PowerDynamosFC,90 prison leopards fc 0 0 power dynamos fc 4th official flags 10 additional minutes team news fixtures information visit powerdynamosfccom power pride prestigeunstoppable2023,0,2023-08-30 14:49:00+00:00,#Power,positive
@DeeCurran1,went many emotions reading book recalling embarrassment adulation disappointment years discussed whilst reading 201415 season slammed book shut told fuck another great read published pitchpublishing pride,2,2023-08-30 14:48:00+00:00,#Pride,positive
@TytoNovo,district policy pupils may choose list approved regime supporting political statements blacklivesmatter pride stopclimatechange meatismurder slavaukrani anything else divisive disruptive,2,2023-08-30 14:48:00+00:00,#BlackLivesMatter,positive
@PowerDynamosFC,89 prison leopards fc 0 0 power dynamos fc linos makwaza jnr gets yellow card team news fixtures information visit powerdynamosfccom power pride prestigeunstoppable2023,0,2023-08-30 14:46:00+00:00,#Power,positive
@PowerDynamosFC,88 prison leopards fc 0 0 power dynamos fc david obashi gone team news fixtures information visit powerdynamosfccom power pride prestigeunstoppable2023,0,2023-08-30 14:45:00+00:00,#Power,positive
@PowerDynamosFC,86 prison leopards fc 0 0 power dynamos fc chiboni fouls chiza team news fixtures information visit powerdynamosfccom power pride prestigeunstoppable2023,0,2023-08-30 14:40:00+00:00,#Power,positive
@DrakiErik,series pronoun pins hehim users didnt really know people would like bunch different colors pronounpins pins opossum alligator dragon pride,0,2023-08-30 14:39:00+00:00,#pronounpins,positive
@PowerDynamosFC,84 prison leopards fc 0 0 power dynamos fc david obashi caught offside team news fixtures information visit powerdynamosfccom power pride prestigeunstoppable2023,1,2023-08-30 14:38:00+00:00,#Power,positive
@PowerDynamosFC,78 prison leopards fc 0 0 power dynamos fc andy boyeli beats two markers shoots wide end team news fixtures information visit powerdynamosfccom power pride prestigeunstoppable2023,0,2023-08-30 14:34:00+00:00,#Power,positive
@PowerDynamosFC,76 prison leopards fc 0 0 power dynamos fc jacob kaunda shoots bar team news fixtures information visit powerdynamosfccom power pride prestigeunstoppable2023,1,2023-08-30 14:33:00+00:00,#Power,positive
@LauraMDaniel,even bar mats full pride glaad freddies,1,2023-08-30 14:32:00+00:00,#pride,positive
@LemmyLinks1,join colleagues next saturday afternoon tea cake lots happiness positivity pride lgbt,1,2023-08-30 14:28:00+00:00,#pride,positive
@AsherisAlees,passed 5 months hrt honestly recognize 2018 self like looking photo completely different person transgender transrights pride lgbtq,11,2023-08-30 14:25:00+00:00,#transgender,negative
@JordanJGriffith,happy pride calgary yyc pride,7,2023-08-30 14:26:00+00:00,#Yyc,positive
@PowerDynamosFC,69 prison leopards fc 0 0 power dynamos fc corner kick power dynamos team news fixtures information visit powerdynamosfccom power pride prestigeunstoppable2023,1,2023-08-30 14:26:00+00:00,#Power,positive
@PowerDynamosFC,65 prison leopards fc 0 0 power dynamos fc leopards goalkeeper attended team news fixtures information visit powerdynamosfccom power pride prestigeunstoppable2023,1,2023-08-30 14:24:00+00:00,#Power,positive
@DrakiErik,series pronoun pins faefaer users ill probably better ones point dont super love came pronounpins neopronouns pride pins,0,2023-08-30 14:20:00+00:00,#pronounpins,positive
@PowerDynamosFC,59 prison leopards fc 0 0 power dynamos fc great block john soko ball goes corner kick team news fixtures information visit powerdynamosfccom power pride prestigeunstoppable2023,1,2023-08-30 14:19:00+00:00,#Power,positive
@PowerDynamosFC,55 prison leopards fc 0 0 power dynamos fc thunder bolt shoot salulani phiri leopards goalkeeper brilliant save team news fixtures information visit powerdynamosfccom power pride prestigeunstoppable2023,1,2023-08-30 14:16:00+00:00,#Power,positive
@kchauw,haduee sumatra pride,0,2023-08-30 14:16:00+00:00,#sumatra,neutral
@PowerDynamosFC,53 prison leopards fc 0 0 power dynamos fc beautiful interchange passes joshua mutale boyeli cleared away leopards team news fixtures information visit powerdynamosfccom power pride prestigeunstoppable2023,1,2023-08-30 14:14:00+00:00,#Power,positive
@aidatlanta,congratulations fundraising director jon santos named one atlanta prides grand marshals 2023testing knowyourstatus endhivstigma aids stophivtogether aidswalkatl atl atlanta hivprevention prep endtheepidemic hivawareness pride prideatlanta,1,2023-08-30 14:13:00+00:00,#testing,positive
@PowerDynamosFC,51 prison leopards fc 0 0 power dynamos fc aaron good clearance team news fixtures information visit powerdynamosfccom power pride prestigeunstoppable2023,0,2023-08-30 14:13:00+00:00,#Power,positive
@cgeclectics,pride palace enamel lapel pin ebaycomitm265801871366 heart shaped rainbow love love ebay cg eclectics lgbt lgbtq pride,2,2023-08-30 14:10:00+00:00,#eBay,positive
@PowerDynamosFC,48 prison leopards fc 0 0 power dynamos fc free kick dangerous position leopards team news fixtures information visit powerdynamosfccom power pride prestigeunstoppable2023,1,2023-08-30 14:08:00+00:00,#Power,positive
@PowerDynamosFC,46 2nd half prison leopards fc 0 0 power dynamos fc team news fixtures information visit powerdynamosfccom power pride prestigeunstoppable2023,2,2023-08-30 14:06:00+00:00,#Power,positive
@Fana43124688,saturday silesia katowice walk equality city visited germany mayor cologne koeln andreaswolter sweden minister gender equality paubrandberg start 1300 pride wkatowicacheuinformacjew,8,2023-08-30 14:03:00+00:00,#Katowice,positive
@chrysalismama1,connect heather chrysalismama go chrysalismamacom lgbtq lgbtqia parentingteens parentinglgbtqteens lgbtqmentalhealth lgbtqpride instaquote fyp foryoupage pride heatherhester authenticity defineyourself voiceout equality lgbtcommunity dignity,0,2023-08-30 14:02:00+00:00,#lgbtq,neutral
@MassimilianAlla,arriva viralvideo monarc pride amazing london thriller evolution rome tradingcrypto libri wow,1,2023-08-30 13:55:00+00:00,#viralvideo,positive
@PowerDynamosFC,451 halftime prison leopards fc 0 0 power dynamos fc team news fixtures information visit powerdynamosfccom power pride prestigeunstoppable2023,1,2023-08-30 13:53:00+00:00,#Power,positive
@WriterClarke,yesterday met iconic drnassmohamed first publicly qatari risking death using growing platform advocate queer middle easterners personally campaigning nycpride 2024 grand marshal nycpride pride,21,2023-08-30 13:42:00+00:00,#nycpride,positive
@PowerDynamosFC,41 prison leopards fc 0 0 power dynamos fc tranquilin kalonji gets yellow card team news fixtures information visit powerdynamosfccom power pride prestigeunstoppable2023,0,2023-08-30 13:42:00+00:00,#Power,positive
@PowerDynamosFC,40 prison leopards fc 0 0 power dynamos fc joshua mutale shoots saved goalkeeper team news fixtures information visit powerdynamosfccom power pride prestigeunstoppable2023,1,2023-08-30 13:41:00+00:00,#Power,positive
@cantlabourgroup,attending herne bay pride weekend book free ticket join us hernebaylabour link eventbritecoukehernebay,6,2023-08-30 13:40:00+00:00,#Pride,positive
@jefferymyers,nato never threat russia leadership many nato member countries preoccupied w 1 annihilation cultures via multiculturalism 2 pride 3 economykilling climate change agenda,2,2023-08-30 13:39:00+00:00,#PRIDE,positive
@TheHorsfall,fab stickers tshirt prints designed amazing cazdoesarts creativerest creativity creativehealth pride create manchesterpride,0,2023-08-30 13:37:00+00:00,#CreativeRest,positive
@PowerDynamosFC,35 prison leopards fc 0 0 power dynamos fc miete heads 18 yard box ball goes goal kick team news fixtures information visit powerdynamosfccom power pride prestigeunstoppable2023,1,2023-08-30 13:35:00+00:00,#Power,positive
@RedHarold22,herne bay pride coming saturday book free tickets eventbritecoukehernebay come march hernebaylabour show solidarity lgbtqia community herne bay transrightsarehumanrights,6,2023-08-30 13:35:00+00:00,#pride,positive
@PowerDynamosFC,34 prison leopards fc 0 0 power dynamos fc owen tembo shoots ball goes straight palms prisons goalkeeper team news fixtures information visit powerdynamosfccom power pride prestigeunstoppable2023,1,2023-08-30 13:34:00+00:00,#Power,positive
@TheHorsfall,young people team fun getting creative beloved queers lavender wedding pride themestyling outfits making banners placards creativerest creativity creativehealth pride create manchesterpride,1,2023-08-30 13:30:00+00:00,#CreativeRest,positive
@PowerDynamosFC,30 prison leopards fc 0 0 power dynamos fc miete shoots 18 yard box well saved lawrence mulenga team news fixtures information visit powerdynamosfccom power pride prestigeunstoppable2023,1,2023-08-30 13:30:00+00:00,#Power,positive
@TSLAAaUT,pride movement glorifies mental illness antiwomen,7,2023-08-30 13:26:00+00:00,#Pride,negative
@PowerDynamosFC,26 prison leopards fc 0 0 power dynamos fc junior zulu prisons balloons one one chance team news fixtures information visit powerdynamosfccom power pride prestigeunstoppable2023,0,2023-08-30 13:25:00+00:00,#Power,positive
@PowerDynamosFC,22 prison leopards fc 0 0 power dynamos fc free kick prisons well taken ball goes goal kick team news fixtures information visit powerdynamosfccom power pride prestigeunstoppable2023,1,2023-08-30 13:23:00+00:00,#Power,positive
@raahatproject,ready dive chat adityagrd7 setting boundaries relationships lets learn together hit play sign today link bio lgbtqia lgbt pridemonth pride rainbowcommunity mentalhealth queermentalhealth lgbtmentalhealth mentalhealthawareness,0,2023-08-30 13:22:00+00:00,#lgbtqia,positive
@PowerDynamosFC,20 prison leopards fc 0 0 power dynamos fc power dynamos clears away dangerous corner kick team news fixtures information visit powerdynamosfccom power pride prestigeunstoppable2023,1,2023-08-30 13:20:00+00:00,#Power,negative
@SynergySecUK,team synergy super proud part fantastic event thank southampton triumphed transport hell torrential rain power cuts stage let nothing dampen spirits partied like crazy pride southamptonpride synergy,0,2023-08-30 13:19:00+00:00,#pride,positive
@PowerDynamosFC,14 prison leopards fc 0 0 power dynamos fc beautiful interchange passes prisons team news fixtures information visit powerdynamosfccom power pride prestigeunstoppable2023,1,2023-08-30 13:16:00+00:00,#Power,positive
@Fh284Harrison,first time called fing dyke canada last week 9 years hate crime 64 canada lgbtq2s ally educate dont bystander hate loveislove queer pride egalecanada,21,2023-08-30 13:17:00+00:00,#loveislove,negative
@OakwellHampton,great entries cake decoration competition need help see whos cream crop cast vote fabulous cake click tinyurlcom2s3cmfyp manchesterpride bakeoff pride,0,2023-08-30 13:16:00+00:00,#manchesterpride,positive
@PowerDynamosFC,7 prison leopards fc 0 0 power dynamos fc mwepu caught offside team news fixtures information visit powerdynamosfccom power pride prestigeunstoppable2023,2,2023-08-30 13:09:00+00:00,#Power,positive
@IAmSophiaNelson,really powerful piece crime unity happened california woman shot death simply flying pride flag solidarity gay customers well done jilldlawrence read plusthebulwarkcompcalifo thebulwark,6,2023-08-30 13:09:00+00:00,#Pride,positive
@leemavision,power love ability dissolve hate hate unable exist love present leema khan grateful mentalhealth hope equality mindset focus change share pride joy truth meditation mindfulness coaching energy healing trust love leemavision,2,2023-08-30 13:09:00+00:00,#grateful,positive
@contemplating_q,something youre proud share public contemplatingquestions questionoftheday pride,2,2023-08-30 13:05:00+00:00,#contemplatingquestions,positive
@PowerDynamosFC,kick prison leopards fc 0 0 power dynamos fc team news fixtures information visit powerdynamosfccom power pride prestige,2,2023-08-30 13:05:00+00:00,#Power,positive
@your_wires74143,pride flaginverted chakrasattack spirituality blacklivesmatter promotes division sticker antifa logo chaos lawlessness satanic symbol god ethics morals would okay anything promoting freedom unity god,0,2023-08-30 13:00:00+00:00,#pride,positive
@DjOldManPablo,pride inspired set 37 electropop mixcloudcomdjoldmanpablod oldmanpablo mixcloud soundcloud dj,2,2023-08-30 12:54:00+00:00,#Pride,neutral
@walsallforall,huge congrats walsallpride another successful joyful event featuring community stalls dance tent cabaret marquee mainstage bsl interpreters wheelchair space front lots great performers pride walsallpride walsallpride2023 walsallforall,6,2023-08-30 12:48:00+00:00,#BSL,positive
@virtualfenton,order stay away computer yesterday launch mann hunt went cne thanks made book possible especially good folks pridepublishing gayromreviews getting word pride mannhunt peterefenton,9,2023-08-30 12:46:00+00:00,#pride,positive
@louisekickass,got fever finished 2 videos editing 1 half year silvervale community went attack decided finally stop hiding cage support pride fck freaks attacked us pride vtubers silvervale lolis,0,2023-08-30 12:36:00+00:00,#pride,negative
@visit_leicester,saturday 2 sept city celebrates 15th anniversary leicester pride massive colourful parade noisy colourful scenes brand new route brand new location owlyjvfl50pfq0l visitleicester leicester leicesterpride pride lgbtq lgbt,10,2023-08-30 12:30:00+00:00,#visitleicester,positive
@Lells37,heardle pride 91 heardle pride lgbtq heardledecades prideheardledecadesxyz,1,2023-08-30 12:29:00+00:00,#Heardle,neutral
@AnimiCausa,rainbow fanny pack oneofakind treasure make occasion truly special thoughtfully designed bring joy create lasting memories animicausacomproductsrain accessories bags gifts gifts gifts teens new pride summer travel,0,2023-08-30 12:21:00+00:00,#accessories,positive
